[rosmaster.main][INFO] 2024-10-29 16:43:48,518: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-10-29 16:43:48,518: Starting ROS Master Node
[rosmaster.master][INFO] 2024-10-29 16:43:52,947: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:52,949: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:54,870: +SERVICE [/webcam/set_camera_info] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:54,889: +SERVICE [/webcam/set_parameters] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:54,896: +PUB [/webcam/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:54,899: +PUB [/webcam/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:54,902: +PARAM [/webcam/imager_rate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:54,904: +PARAM [/webcam/imager_rate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,261: +PUB [/webcam/image_raw/compressedDepth] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,264: +SERVICE [/webcam/image_raw/compressedDepth/set_parameters] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,268: +PUB [/webcam/image_raw/compressedDepth/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,269: +PUB [/webcam/image_raw/compressedDepth/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,275: +PARAM [/webcam/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,276: +PARAM [/webcam/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,277: +PARAM [/webcam/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,278: +PARAM [/webcam/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,279: +PARAM [/webcam/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,280: +PARAM [/webcam/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,281: +PARAM [/webcam/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,282: +PARAM [/webcam/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,320: +PUB [/webcam/image_raw/compressed] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,323: +SERVICE [/webcam/image_raw/compressed/set_parameters] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,324: +PUB [/webcam/image_raw/compressed/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,326: +PUB [/webcam/image_raw/compressed/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,334: +PARAM [/webcam/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,336: +PARAM [/webcam/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,337: +PARAM [/webcam/image_raw/compressed/jpeg_progressive] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,338: +PARAM [/webcam/image_raw/compressed/jpeg_optimize] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,339: +PARAM [/webcam/image_raw/compressed/jpeg_restart_interval] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,340: +PARAM [/webcam/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,341: +PARAM [/webcam/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,342: +PARAM [/webcam/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,343: +PARAM [/webcam/image_raw/compressed/jpeg_progressive] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,344: +PARAM [/webcam/image_raw/compressed/jpeg_optimize] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,345: +PARAM [/webcam/image_raw/compressed/jpeg_restart_interval] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,346: +PARAM [/webcam/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,366: +PUB [/webcam/image_raw] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,387: +PUB [/webcam/image_raw/theora] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,391: +SERVICE [/webcam/image_raw/theora/set_parameters] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,392: +PUB [/webcam/image_raw/theora/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,394: +PUB [/webcam/image_raw/theora/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:43:55,403: +PARAM [/webcam/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,405: +PARAM [/webcam/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,407: +PARAM [/webcam/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,408: +PARAM [/webcam/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,410: +PARAM [/webcam/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,412: +PARAM [/webcam/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,413: +PARAM [/webcam/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,414: +PARAM [/webcam/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:43:55,421: +PUB [/webcam/camera_info] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:30,981: -SUB [/gazebo/set_link_state] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:30,995: -SUB [/gazebo/set_model_state] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:30,997: -PUB [/clock] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,016: -PUB [/gazebo/link_states] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,017: -PUB [/gazebo/model_states] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,018: -PUB [/gazebo/performance_metrics] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,025: -SERVICE [/gazebo/spawn_sdf_model] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,054: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:32785/ []
[rosmaster.master][INFO] 2024-10-29 16:48:31,061: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:45857/ []
[rosmaster.master][INFO] 2024-10-29 16:48:31,132: -SERVICE [/gazebo/spawn_urdf_model] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,132: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:46485/ []
[rosmaster.master][INFO] 2024-10-29 16:48:31,136: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:32785/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 16:48:31,138: -SERVICE [/gazebo/delete_model] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,142: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:45857/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 16:48:31,143: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:46485/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 16:48:31,143: -SERVICE [/gazebo/delete_light] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,144: -SERVICE [/gazebo/get_model_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,145: -SERVICE [/gazebo/get_model_state] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,145: -SERVICE [/gazebo/get_world_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,145: -SERVICE [/gazebo/get_joint_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,146: -SERVICE [/gazebo/get_link_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,147: -SERVICE [/gazebo/get_link_state] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,147: -SERVICE [/gazebo/get_light_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,148: -SERVICE [/gazebo/set_light_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,148: -SERVICE [/gazebo/get_physics_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,149: -SERVICE [/gazebo/set_link_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,149: -SERVICE [/gazebo/set_physics_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,150: -SERVICE [/gazebo/set_model_state] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,150: -SERVICE [/gazebo/set_model_configuration] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,151: -SERVICE [/gazebo/set_joint_properties] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,151: -SERVICE [/gazebo/set_link_state] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,152: -SERVICE [/gazebo/pause_physics] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,152: -SERVICE [/gazebo/unpause_physics] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,153: -SERVICE [/gazebo/apply_body_wrench] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,153: -SERVICE [/gazebo/apply_joint_effort] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,154: -SERVICE [/gazebo/clear_joint_forces] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,155: -SERVICE [/gazebo/clear_body_wrenches] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,155: -SERVICE [/gazebo/reset_simulation] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,156: -SERVICE [/gazebo/reset_world] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,160: -PUB [/gazebo/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,160: -PUB [/gazebo/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,161: -SERVICE [/gazebo/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,183: -PUB [/webcam/camera_info] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,184: -SERVICE [/webcam/set_camera_info] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,185: -PUB [/webcam/image_raw/compressedDepth] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,186: -PUB [/webcam/image_raw/compressed] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,187: -PUB [/webcam/image_raw] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,188: -PUB [/webcam/image_raw/theora] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,189: -PUB [/webcam/image_raw/compressedDepth/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,189: -PUB [/webcam/image_raw/compressedDepth/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
