[rosmaster.main][INFO] 2024-10-29 16:51:48,401: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-10-29 16:51:48,401: Starting ROS Master Node
[rosmaster.master][INFO] 2024-10-29 16:51:51,714: +SERVICE [/gazebo/get_physics_properties] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,715: +PUB [/gazebo/link_states] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,715: +PUB [/gazebo/model_states] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,716: +PUB [/gazebo/performance_metrics] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,716: +SERVICE [/gazebo/set_link_properties] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,717: +SERVICE [/gazebo/set_physics_properties] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,718: +SERVICE [/gazebo/set_model_state] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,718: +SERVICE [/gazebo/set_model_configuration] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,719: +SERVICE [/gazebo/set_joint_properties] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,720: +SERVICE [/gazebo/set_link_state] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,723: +SUB [/gazebo/set_link_state] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,728: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:46219/ ['http://DESKTOP-R7B102G:43285/']
[rosmaster.master][INFO] 2024-10-29 16:51:51,729: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2024-10-29 16:51:51,734: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:43285/ ['http://DESKTOP-R7B102G:43285/']
[rosmaster.master][INFO] 2024-10-29 16:51:51,734: +SERVICE [/gazebo/set_parameters] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,739: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:43991/ ['http://DESKTOP-R7B102G:43285/']
[rosmaster.master][INFO] 2024-10-29 16:51:51,743: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:46219/ ['http://DESKTOP-R7B102G:43285/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 16:51:51,743: +SUB [/gazebo/set_model_state] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,748: +PUB [/gazebo/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,749: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:43991/ ['http://DESKTOP-R7B102G:43285/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 16:51:51,749: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:43285/ ['http://DESKTOP-R7B102G:43285/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 16:51:51,750: +SERVICE [/gazebo/pause_physics] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,751: +PUB [/gazebo/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,751: +SERVICE [/gazebo/unpause_physics] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,752: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,754: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,757: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,762: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,764: +SERVICE [/gazebo/reset_simulation] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,765: +SERVICE [/gazebo/reset_world] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:51,769: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,770: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,774: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,775: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,776: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,777: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,778: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,779: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,779: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,780: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,781: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,782: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,783: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,784: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,785: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,795: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,796: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,797: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,798: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,799: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,800: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,801: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,803: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,804: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,805: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,809: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,810: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,811: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,813: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:51,814: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:53,718: +SERVICE [/webcam/set_camera_info] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:53,734: +SERVICE [/webcam/set_parameters] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:53,736: +PUB [/webcam/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:53,749: +PUB [/webcam/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:53,752: +PARAM [/webcam/imager_rate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:53,753: +PARAM [/webcam/imager_rate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:53,989: +PUB [/webcam/image_raw/compressedDepth] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:53,992: +SERVICE [/webcam/image_raw/compressedDepth/set_parameters] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:53,993: +PUB [/webcam/image_raw/compressedDepth/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:53,996: +PUB [/webcam/image_raw/compressedDepth/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,002: +PARAM [/webcam/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,003: +PARAM [/webcam/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,009: +PARAM [/webcam/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,016: +PARAM [/webcam/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,017: +PARAM [/webcam/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,018: +PARAM [/webcam/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,026: +PARAM [/webcam/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,027: +PARAM [/webcam/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,065: +PUB [/webcam/image_raw/compressed] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,067: +SERVICE [/webcam/image_raw/compressed/set_parameters] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,075: +PUB [/webcam/image_raw/compressed/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,082: +PUB [/webcam/image_raw/compressed/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,103: +PARAM [/webcam/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,118: +PARAM [/webcam/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,123: +PARAM [/webcam/image_raw/compressed/jpeg_progressive] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,126: +PARAM [/webcam/image_raw/compressed/jpeg_optimize] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,127: +PARAM [/webcam/image_raw/compressed/jpeg_restart_interval] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,128: +PARAM [/webcam/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,130: +PARAM [/webcam/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,131: +PARAM [/webcam/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,143: +PARAM [/webcam/image_raw/compressed/jpeg_progressive] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,146: +PARAM [/webcam/image_raw/compressed/jpeg_optimize] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,147: +PARAM [/webcam/image_raw/compressed/jpeg_restart_interval] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,148: +PARAM [/webcam/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,197: +PUB [/webcam/image_raw] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,222: +PUB [/webcam/image_raw/theora] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,223: +SERVICE [/webcam/image_raw/theora/set_parameters] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,230: +PUB [/webcam/image_raw/theora/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,239: +PUB [/webcam/image_raw/theora/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 16:51:54,248: +PARAM [/webcam/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,250: +PARAM [/webcam/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,251: +PARAM [/webcam/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,255: +PARAM [/webcam/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,257: +PARAM [/webcam/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,258: +PARAM [/webcam/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,259: +PARAM [/webcam/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,261: +PARAM [/webcam/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:51:54,275: +PUB [/webcam/camera_info] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,149: -SUB [/gazebo/set_link_state] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,168: -SUB [/gazebo/set_model_state] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,173: -PUB [/clock] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,180: -PUB [/gazebo/link_states] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,183: -PUB [/gazebo/model_states] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,184: -PUB [/gazebo/performance_metrics] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,187: -SERVICE [/gazebo/spawn_sdf_model] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,306: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:46219/ []
[rosmaster.master][INFO] 2024-10-29 17:00:56,309: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:43285/ []
[rosmaster.master][INFO] 2024-10-29 17:00:56,310: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:43991/ []
[rosmaster.master][INFO] 2024-10-29 17:00:56,317: -SERVICE [/gazebo/spawn_urdf_model] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,321: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:46219/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 17:00:56,322: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:43285/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 17:00:56,328: -SERVICE [/gazebo/delete_model] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,334: -SERVICE [/gazebo/delete_light] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,335: -SERVICE [/gazebo/get_model_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,337: -SERVICE [/gazebo/get_model_state] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,338: publisherUpdate[/clock] -> http://DESKTOP-R7B102G:43991/ []: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 17:00:56,339: -SERVICE [/gazebo/get_world_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,340: -SERVICE [/gazebo/get_joint_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,341: -SERVICE [/gazebo/get_link_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,342: -SERVICE [/gazebo/get_link_state] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,344: -SERVICE [/gazebo/get_light_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,346: -SERVICE [/gazebo/set_light_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,348: -SERVICE [/gazebo/get_physics_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,349: -SERVICE [/gazebo/set_link_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,350: -SERVICE [/gazebo/set_physics_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,352: -SERVICE [/gazebo/set_model_state] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,353: -SERVICE [/gazebo/set_model_configuration] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,355: -SERVICE [/gazebo/set_joint_properties] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,357: -SERVICE [/gazebo/set_link_state] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,358: -SERVICE [/gazebo/pause_physics] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,361: -SERVICE [/gazebo/unpause_physics] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,364: -SERVICE [/gazebo/apply_body_wrench] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,366: -SERVICE [/gazebo/apply_joint_effort] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,368: -SERVICE [/gazebo/clear_joint_forces] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,369: -SERVICE [/gazebo/clear_body_wrenches] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,370: -SERVICE [/gazebo/reset_simulation] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,370: -SERVICE [/gazebo/reset_world] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,373: -PUB [/gazebo/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,374: -PUB [/gazebo/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,375: -SERVICE [/gazebo/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,480: -PUB [/webcam/camera_info] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,486: -SERVICE [/webcam/set_camera_info] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,489: -PUB [/webcam/image_raw/compressedDepth] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,492: -PUB [/webcam/image_raw/compressed] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,495: -PUB [/webcam/image_raw] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,498: -PUB [/webcam/image_raw/theora] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,502: -PUB [/webcam/image_raw/compressedDepth/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,504: -PUB [/webcam/image_raw/compressedDepth/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
